Filename,Mean,Standard Deviation,Variance,Skew,Kurtosis
 KIC  7259917 SECTOR 53.csv,3571.2359074082633,408.5605905517591,166921.75615200214,-0.9058698237864146,-0.0990831281940987
 KIC  9357275 SECTOR 41.csv,2269.275175275625,73.72161323610469,5434.876258133806,-2.8500369013818476,8.04256380530898
 KIC  9402652 SECTOR 54.csv,4091.254099446866,444.063136781724,197192.0694484241,-1.3325638161656914,0.31436830813479943
 KIC  8912468 SECTOR 15.csv,4102.41238188067,23.404599239288515,547.7752655517046,0.03593516873121105,-0.8769132903053141
 KIC  7816201 SECTOR 40.csv,3595.459499332008,190.3161739917204,36220.246082846796,-0.10841342288766158,-1.426764908628765
 KIC  12066630 SECTOR 54.csv,8916.280666951614,113.6730484493298,12921.56194376368,0.0471869039173442,-1.351640409129711
 KIC  7766185 SECTOR 14.csv,3424.3159094550588,443.3914135940385,196595.94564891973,-0.6067366302049975,-1.0258240045962408
 KIC  7811211 SECTOR 53.csv,264.0231947211788,4.2229965645512335,17.83369998421152,0.5496889612104848,10.556955549145028
 KIC  8382182 SECTOR 15.csv,204894.18777733954,600.6153412071448,360738.7880933749,0.0009834540349265572,-0.725663182311806
 KIC  9472174 SECTOR 15.csv,1368.415847704096,67.81094620075491,4598.324424641677,0.05406227840456451,-1.234786951006427
 KIC  7950962 SECTOR 40.csv,11427.349354086991,729.7167063669702,532486.471551059,-0.14345798031643414,-1.3757520858426118
 KIC  9760531 SECTOR 40.csv,32079.65051506807,352.05626091179806,123943.61084719603,0.019715214427796845,-1.474460462341407
 KIC  5975712 SECTOR 14.csv,2478.7353619705086,17.763650401136044,315.5472755737807,-0.1686574614813577,6.652214605598095
 KIC  10226388 SECTOR 54.csv,12202.029936193989,792.2042664740662,627587.5998197134,-0.44244405911880497,-1.1317324005159428
 KIC  5952403 SECTOR 41.csv,461336.15598187974,3672.7889956246904,13489379.006381823,-0.46232926209524744,-1.3130161100758262
 KIC  9077796 SECTOR 54.csv,244.796588083026,4.822452022954823,23.256043513701066,-0.17805209931238172,-0.14999332068935134
 KIC  11255667 SECTOR 14.csv,9910.138651302648,106.10452943425497,11258.17116646468,-0.013732335380928988,-0.6343638771827238
 KIC  10259530 SECTOR 40.csv,2377.4034537096527,210.41385774084614,44273.991529385035,-0.25113840096453,-1.315454066703595
 KIC  10991989 SECTOR 55.csv,20208.54041692707,60.360035292854654,3643.3338605546596,-0.45750883898831407,-0.05181139834601778
 KIC  8587792 SECTOR 55.csv,4388.740895826713,427.86546980985383,183068.86025560694,-0.4288295744825306,-1.249635587876505
 KIC  11180361 SECTOR 55.csv,142794.46812721787,187.33002033105643,35092.53651723402,-0.06663577900402251,-0.4928185684946236
 KIC  9760531 SECTOR 41.csv,32279.79274931776,352.71807326263036,124410.03920610227,0.019561818270857744,-1.4871605726023294
 KIC  7777443 SECTOR 15.csv,2888.7810428136795,281.59701491269755,79296.878807742,-1.6281144868739992,1.7904950761399285
 KIC  10972830 SECTOR 14.csv,18560.623466456796,37.24513370056659,1387.1999843730812,-0.7399275053254646,1.1047662221743604
 KIC  6187893 SECTOR 41.csv,5213.061409780592,53.86463957071811,2901.3993960833714,-1.6673406605057122,2.194896135293456
 KIC  10259530 SECTOR 26.csv,2438.2964148338356,225.70228417101782,50941.521080014885,-0.24070757610124258,-1.3127666952372588
 KIC  7811211 SECTOR 40.csv,237.8765275253684,3.5034348254221825,12.27405557598096,-0.07719542126592215,0.2357572326870745
 KIC  10815379 SECTOR 55.csv,6211.2882317938665,143.50806953521348,20594.566021723665,-0.6373241954160854,-0.7109815703757651
 KIC  5703230 SECTOR 40.csv,3668.018413472031,52.07690346542834,2712.003874547542,-0.00042456008136498223,-1.2860864591329622
 KIC  5773205 SECTOR 54.csv,19.478753917760766,1.549892779437134,2.4021676277513646,0.010871847876504064,0.1192478628685043
 KIC  2557430 SECTOR 14.csv,6462.670405947956,104.36859946648671,10892.80455459593,0.2712809652399537,11.471173400304538
 KIC  10815379 SECTOR 15.csv,6185.054398388641,157.90632567170354,24934.4076871381,-0.8072421531900721,-0.7722575679836838
 KIC  10481912 SECTOR 56.csv,3870.0866395727107,152.1600416380074,23152.67827128015,-0.020498552101971802,-1.4652040854324044
 KIC  9083523 SECTOR 55.csv,2797.0807598908955,291.24203842096176,84821.92494359697,-1.3685170617360787,0.8786652030640929
 KIC  9953894 SECTOR 41.csv,6542.432513661172,265.8732625938058,70688.59176227482,-0.4763705064890002,-0.9694215575138165
 KIC  7512381 SECTOR 14.csv,1906.271061273339,274.3123359887759,75247.25767561907,-0.5444446246210705,-1.1060310053580835
 KIC  11560447 SECTOR 55.csv,10806.979307150046,521.8953881968328,272374.7962211228,-1.3606744954335486,1.9300092781415343
 KIC  6669809 SECTOR 54.csv,9847.397642968881,643.565443681522,414176.48030099424,-1.2948650179033083,0.8719566664318061
 KIC  9220600 SECTOR 55.csv,2575.360881303956,32.94244436703659,1085.204640875301,-1.1449804823743426,1.54260350661816
 KIC  12216817 SECTOR 14.csv,10607.012723621365,161.32110866190087,26024.500099904828,0.09154533071916003,-0.8988508571752813
 KIC  9345838 SECTOR 41.csv,2310.0982723174325,173.3115821970127,30036.904523631893,-0.607848744069848,-0.6411380597295238
 KIC  8523194 SECTOR 14.csv,3170.744582148285,65.2150879953939,4253.0077022469695,-0.007989536527592822,-1.3999067675187364
 KIC  5513861 SECTOR 40.csv,4608.073059843965,304.2060823041213,92541.34051082183,-1.964982385250557,2.438065181458205
 KIC  9392682 SECTOR 54.csv,6309.970572108616,328.86823467853606,108154.31578057667,-0.31625333297266045,-1.3020527051054507
 KIC  11560447 SECTOR 56.csv,13934.894988221497,573.644815767529,329068.37465696235,-1.6693580865217341,2.8704482236822177
 KIC  4999260 SECTOR 55.csv,47473.71362339795,325.49566086897335,105947.4252445297,-0.5089832169321867,-1.0982954365919353
 KIC  8590527 SECTOR 54.csv,4619.537562336574,31.07464223886298,965.6333902733273,-1.5189817663556908,3.566770821999102
 KIC  7512381 SECTOR 26.csv,2037.303216935246,286.6732528086982,82181.55387591978,-0.5267119793225528,-1.1132745466464795
 KIC  3431321 SECTOR 14.csv,5571.567726880604,56.16120617885771,3154.0810794641657,-0.8746025469231182,45.72806640879857
